x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
302.065,452.072,1026.101,1595.437,975.586,706.966,659.960,850.864,1394.522,1230.197,1039.559,996.946,92.704,968.317,1192.681,1153.494,983.202,1203.212,562.993,487.312
301.314,456.487,1024.686,1594.911,978.064,708.012,660.585,851.599,1399.093,1233.291,1034.486,1000.609,93.082,973.177,1192.435,1154.951,983.759,1206.785,561.698,483.397
300.385,461.036,1024.060,1595.343,980.007,708.608,660.933,852.241,1403.243,1236.262,1031.101,1003.302,93.092,974.754,1192.078,1164.455,983.653,1208.951,560.053,479.144
299.142,466.181,1023.929,1596.765,983.624,709.924,661.138,852.667,1406.811,1238.804,1027.149,1006.597,93.438,978.040,1191.777,1168.682,983.648,1211.955,557.882,474.303
297.653,471.272,1023.072,1598.211,987.273,711.203,662.009,854.401,1410.291,1241.472,1023.637,1009.367,93.437,981.103,1191.506,1175.560,983.867,1217.284,556.226,470.583
295.978,476.984,1025.047,1600.436,988.809,712.227,662.258,855.177,1413.095,1243.614,1020.284,1012.322,93.737,986.264,1191.422,1182.215,984.059,1218.730,554.462,466.813
293.768,483.741,1019.209,1601.651,991.754,712.984,662.548,855.605,1416.390,1246.413,1016.471,1015.234,93.848,990.888,1190.888,1181.267,984.194,1221.514,552.592,462.695
291.910,489.183,1019.627,1603.358,996.349,713.822,662.984,856.405,1418.416,1248.281,1014.093,1017.021,94.340,989.742,1190.633,1188.511,984.101,1223.392,551.459,459.426
289.232,496.653,1023.020,1605.320,998.125,714.120,662.996,856.195,1419.562,1249.082,1008.477,1020.450,94.369,995.639,1190.410,1197.304,984.511,1227.112,551.252,457.909
287.707,501.186,1022.720,1606.833,999.311,714.149,663.176,856.352,1420.877,1250.248,1005.424,1022.307,94.516,995.774,1189.899,1201.151,984.308,1228.837,550.453,455.314
285.710,506.512,1021.521,1608.215,1004.010,714.919,663.462,856.400,1421.382,1250.692,1002.058,1024.196,94.695,997.120,1189.605,1205.994,984.029,1230.021,550.262,454.304
283.976,511.618,1020.311,1609.854,1007.520,715.485,663.825,856.920,1421.640,1250.604,999.692,1025.505,94.972,1001.983,1188.851,1209.509,984.565,1232.905,550.458,453.786
282.016,518.441,1017.509,1611.759,1010.315,716.604,663.836,857.222,1422.836,1251.172,995.679,1027.924,95.114,1002.143,1188.758,1211.827,984.514,1234.454,549.986,452.559
280.657,522.566,1014.258,1614.119,1012.845,717.186,664.376,858.115,1423.618,1251.599,991.671,1030.318,95.484,1004.318,1188.503,1217.418,984.978,1238.414,549.916,452.346
278.859,529.440,1011.539,1616.227,1015.331,718.281,664.537,858.164,1425.276,1252.086,989.033,1032.191,95.624,1007.041,1188.466,1221.953,985.013,1240.840,549.429,451.984
